observed_at,atco_code,stop_name,number_of_events,raw_data
2026-08-12T14:02:25.583010+00:00,6200206875,Leith Street,44,"{""time"": ""2026-08-12T14:02:25Z"", ""atcocode"": ""6200206875"", ""smscode"": ""36242687"", ""name"": ""Leith Street"", ""events"": [{""operator"": ""LOTH"", ""publicservicename"": ""45"", ""destination"": ""Kings Road"", ""journey"": {""id"": ""2308_7123"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24686615:LOC"", ""block"": ""844"", ""start"": ""2026-08-12T12:47:00Z""}, ""visitnumber"": 48, ""schedulearrivaltime"": ""13:38"", ""scheduledeparturetime"": ""13:38"", ""status"": ""delayed"", ""notation"": [""low floor access""], ""arrivaltime"": 0, ""departuretime"": 0}, {""operator"": ""LOTH"", ""publicservicename"": ""4"", ""destination"": ""Queen Margaret"", ""journey"": {""id"": ""2308_6565"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24687177:LOC"", ""block"": ""666"", ""start"": ""2026-08-12T13:02:00Z""}, ""visitnumber"": 38, ""schedulearrivaltime"": ""13:50"", ""scheduledeparturetime"": ""13:50"", ""status"": ""delayed"", ""arrivaltime"": null, ""departuretime"": 2124}, {""operator"": ""LOTH"", ""publicservicename"": ""5"", ""destination"": ""The Jewel"", ""journey"": {""id"": ""2308_7940"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24687038:LOC"", ""block"": ""689"", ""start"": ""2026-08-12T13:21:00Z""}, ""visitnumber"": 34, ""schedulearrivaltime"": ""14:02"", ""scheduledeparturetime"": ""14:02"", ""arrivaltime"": null, ""departuretime"": 182}, {""operator"": ""LOTH"", ""publicservicename"": ""34"", ""destination"": ""Ocean Terminal"", ""journey"": {""id"": ""2308_5916"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24680075:LOC"", ""block"": ""466"", ""start"": ""2026-08-12T13:10:00Z""}, ""visitnumber"": 36, ""schedulearrivaltime"": ""14:07"", ""scheduledeparturetime"": ""14:07"", ""arrivaltime"": null, ""departuretime"": 301}, {""operator"": ""BRDS"", ""publicservicename"": ""X62"", ""destination"": ""Edinburgh"", ""journey"": {""id"": ""2311_41"", ""ticketmachinecode"": """", ""block"": ""23"", ""start"": ""2026-08-12T12:05:00Z""}, ""visitnumber"": 90, ""schedulearrivaltime"": ""14:07"", ""scheduledeparturetime"": ""14:07"", ""arrivaltime"": null, ""departuretime"": null}, {""operator"": ""LOTH"", ""publicservicename"": ""45"", ""destination"": ""Kings Road"", ""journey"": {""id"": ""2308_7126"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24686647:LOC"", ""block"": ""845"", ""start"": ""2026-08-12T13:17:00Z""}, ""visitnumber"": 48, ""schedulearrivaltime"": ""14:08"", ""scheduledeparturetime"": ""14:08"", ""arrivaltime"": null, ""departuretime"": 413}, {""operator"": ""LOTH"", ""publicservicename"": ""1"", ""destination"": ""Seafield"", ""journey"": {""id"": ""2308_258"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24701453:LOC"", ""block"": ""5"", ""start"": ""2026-08-12T13:16:00Z""}, ""visitnumber"": 41, ""schedulearrivaltime"": ""14:09"", ""scheduledeparturetime"": ""14:09"", ""notation"": [""low floor access""], ""arrivaltime"": null, ""departuretime"": 449}, {""operator"": ""LOTH"", ""publicservicename"": ""4"", ""destination"": ""Queen Margaret"", ""journey"": {""id"": ""2308_6568"", ""ticketmachinecode"": """", ""block"": ""667"", ""start"": ""2026-08-12T13:22:00Z""}, ""visitnumber"": 38, ""schedulearrivaltime"": ""14:10"", ""scheduledeparturetime"": ""14:10"", ""arrivaltime"": null, ""departuretime"": null}, {""operator"": ""LOTH"", ""publicservicename"": ""19"", ""destination"": ""Eastfield"", ""journey"": {""id"": ""2308_9918"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24686906:LOC"", ""block"": ""730"", ""start"": ""2026-08-12T13:39:00Z""}, ""visitnumber"": 29, ""schedulearrivaltime"": ""14:15"", ""scheduledeparturetime"": ""14:15"", ""status"": ""delayed"", ""arrivaltime"": null, ""departuretime"": ""14:24""}, {""operator"": ""LOTH"", ""publicservicename"": ""5"", ""destination"": ""The Jewel"", ""journey"": {""id"": ""2308_7944"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24687043:LOC"", ""block"": ""690"", ""start"": ""2026-08-12T13:36:00Z""}, ""visitnumber"": 34, ""schedulearrivaltime"": ""14:17"", ""scheduledeparturetime"": ""14:17"", ""notation"": [""low floor access""], ""arrivaltime"": null, ""departuretime"": 872}, {""operator"": ""LOTH"", ""publicservicename"": ""1"", ""destination"": ""Seafield"", ""journey"": {""id"": ""2308_261"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24701454:LOC"", ""block"": ""11"", ""start"": ""2026-08-12T13:31:00Z""}, ""visitnumber"": 41, ""schedulearrivaltime"": ""14:25"", ""scheduledeparturetime"": ""14:25"", ""arrivaltime"": null, ""departuretime"": ""14:25""}, {""operator"": ""LOTH"", ""publicservicename"": ""34"", ""destination"": ""Ocean Terminal"", ""journey"": {""id"": ""2308_5918"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24680064:LOC"", ""block"": ""468"", ""start"": ""2026-08-12T13:30:00Z""}, ""visitnumber"": 36, ""schedulearrivaltime"": ""14:28"", ""scheduledeparturetime"": ""14:28"", ""arrivaltime"": null, ""departuretime"": ""14:26""}, {""operator"": ""LOTH"", ""publicservicename"": ""4"", ""destination"": ""Queen Margaret"", ""journey"": {""id"": ""2308_6569"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24687172:LOC"", ""block"": ""661"", ""start"": ""2026-08-12T13:42:00Z""}, ""visitnumber"": 38, ""schedulearrivaltime"": ""14:31"", ""scheduledeparturetime"": ""14:31"", ""notation"": [""low floor access""], ""arrivaltime"": null, ""departuretime"": ""14:34""}, {""operator"": ""LOTH"", ""publicservicename"": ""19"", ""destination"": ""Eastfield"", ""journey"": {""id"": ""2308_9920"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24686903:LOC"", ""block"": ""726"", ""start"": ""2026-08-12T13:54:00Z""}, ""visitnumber"": 29, ""schedulearrivaltime"": ""14:31"", ""scheduledeparturetime"": ""14:31"", ""status"": ""delayed"", ""notation"": [""low floor access""], ""arrivaltime"": null, ""departuretime"": ""14:49""}, {""operator"": ""LOTH"", ""publicservicename"": ""5"", ""destination"": ""The Jewel"", ""journey"": {""id"": ""2308_7947"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24687082:LOC"", ""block"": ""683"", ""start"": ""2026-08-12T13:51:00Z""}, ""visitnumber"": 34, ""schedulearrivaltime"": ""14:33"", ""scheduledeparturetime"": ""14:33"", ""arrivaltime"": null, ""departuretime"": ""14:33""}, {""operator"": ""BRDS"", ""publicservicename"": ""X62"", ""destination"": ""Edinburgh"", ""journey"": {""id"": ""2311_44"", ""ticketmachinecode"": """", ""block"": ""24"", ""start"": ""2026-08-12T12:35:00Z""}, ""visitnumber"": 90, ""schedulearrivaltime"": ""14:37"", ""scheduledeparturetime"": ""14:37"", ""arrivaltime"": null, ""departuretime"": null}, {""operator"": ""LOTH"", ""publicservicename"": ""45"", ""destination"": ""Kings Road"", ""journey"": {""id"": ""2308_7128"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24686616:LOC"", ""block"": ""846"", ""start"": ""2026-08-12T13:47:00Z""}, ""visitnumber"": 48, ""schedulearrivaltime"": ""14:39"", ""scheduledeparturetime"": ""14:39"", ""status"": ""delayed"", ""arrivaltime"": null, ""departuretime"": ""14:47""}, {""operator"": ""LOTH"", ""publicservicename"": ""1"", ""destination"": ""Seafield"", ""journey"": {""id"": ""2308_264"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24701447:LOC"", ""block"": ""1"", ""start"": ""2026-08-12T13:46:00Z""}, ""visitnumber"": 41, ""schedulearrivaltime"": ""14:41"", ""scheduledeparturetime"": ""14:41"", ""status"": ""delayed"", ""arrivaltime"": null, ""departuretime"": ""14:47""}, {""operator"": ""LOTH"", ""publicservicename"": ""19"", ""destination"": ""Eastfield"", ""journey"": {""id"": ""2308_9923"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24686900:LOC"", ""block"": ""723"", ""start"": ""2026-08-12T14:09:00Z""}, ""visitnumber"": 29, ""schedulearrivaltime"": ""14:48"", ""scheduledeparturetime"": ""14:48"", ""arrivaltime"": null, ""departuretime"": ""14:48""}, {""operator"": ""LOTH"", ""publicservicename"": ""34"", ""destination"": ""Ocean Terminal"", ""journey"": {""id"": ""2308_5921"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24680065:LOC"", ""block"": ""461"", ""start"": ""2026-08-12T13:50:00Z""}, ""visitnumber"": 36, ""schedulearrivaltime"": ""14:50"", ""scheduledeparturetime"": ""14:50"", ""arrivaltime"": null, ""departuretime"": ""14:47""}, {""operator"": ""LOTH"", ""publicservicename"": ""5"", ""destination"": ""The Jewel"", ""journey"": {""id"": ""2308_7949"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24687030:LOC"", ""block"": ""691"", ""start"": ""2026-08-12T14:06:00Z""}, ""visitnumber"": 34, ""schedulearrivaltime"": ""14:50"", ""scheduledeparturetime"": ""14:50"", ""arrivaltime"": null, ""departuretime"": ""14:54""}, {""operator"": ""LOTH"", ""publicservicename"": ""4"", ""destination"": ""Queen Margaret"", ""journey"": {""id"": ""2308_6573"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24687220:LOC"", ""block"": ""668"", ""start"": ""2026-08-12T14:04:00Z""}, ""visitnumber"": 38, ""schedulearrivaltime"": ""14:55"", ""scheduledeparturetime"": ""14:55"", ""arrivaltime"": null, ""departuretime"": ""14:53""}, {""operator"": ""LOTH"", ""publicservicename"": ""1"", ""destination"": ""Seafield"", ""journey"": {""id"": ""2308_266"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24701450:LOC"", ""block"": ""12"", ""start"": ""2026-08-12T14:01:00Z""}, ""visitnumber"": 41, ""schedulearrivaltime"": ""14:56"", ""scheduledeparturetime"": ""14:56"", ""arrivaltime"": null, ""departuretime"": ""14:54""}, {""operator"": ""LOTH"", ""publicservicename"": ""5"", ""destination"": ""The Jewel"", ""journey"": {""id"": ""2308_7951"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24687041:LOC"", ""block"": ""686"", ""start"": ""2026-08-12T14:21:00Z""}, ""visitnumber"": 34, ""schedulearrivaltime"": ""15:05"", ""scheduledeparturetime"": ""15:05"", ""arrivaltime"": null, ""departuretime"": ""15:08""}, {""operator"": ""LOTH"", ""publicservicename"": ""19"", ""destination"": ""Eastfield"", ""journey"": {""id"": ""2308_9927"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24686899:LOC"", ""block"": ""731"", ""start"": ""2026-08-12T14:24:00Z""}, ""visitnumber"": 29, ""schedulearrivaltime"": ""15:05"", ""scheduledeparturetime"": ""15:05"", ""arrivaltime"": null, ""departuretime"": ""15:03""}, {""operator"": ""BRDS"", ""publicservicename"": ""X62"", ""destination"": ""Edinburgh"", ""journey"": {""id"": ""2311_46"", ""ticketmachinecode"": """", ""block"": ""26"", ""start"": ""2026-08-12T13:05:00Z""}, ""visitnumber"": 90, ""schedulearrivaltime"": ""15:07"", ""scheduledeparturetime"": ""15:07"", ""arrivaltime"": null, ""departuretime"": null}, {""operator"": ""LOTH"", ""publicservicename"": ""45"", ""destination"": ""Kings Road"", ""journey"": {""id"": ""2308_7131"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24686617:LOC"", ""block"": ""847"", ""start"": ""2026-08-12T14:17:00Z""}, ""visitnumber"": 48, ""schedulearrivaltime"": ""15:11"", ""scheduledeparturetime"": ""15:11"", ""status"": ""delayed"", ""arrivaltime"": null, ""departuretime"": ""15:20""}, {""operator"": ""LOTH"", ""publicservicename"": ""1"", ""destination"": ""Seafield"", ""journey"": {""id"": ""2308_269"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24701443:LOC"", ""block"": ""13"", ""start"": ""2026-08-12T14:16:00Z""}, ""visitnumber"": 41, ""schedulearrivaltime"": ""15:12"", ""scheduledeparturetime"": ""15:12"", ""arrivaltime"": null, ""departuretime"": ""15:10""}, {""operator"": ""LOTH"", ""publicservicename"": ""34"", ""destination"": ""Ocean Terminal"", ""journey"": {""id"": ""2308_5924"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24680061:LOC"", ""block"": ""471"", ""start"": ""2026-08-12T14:09:00Z""}, ""visitnumber"": 36, ""schedulearrivaltime"": ""15:13"", ""scheduledeparturetime"": ""15:13"", ""notation"": [""low floor access""], ""arrivaltime"": null, ""departuretime"": ""15:06""}, {""operator"": ""LOTH"", ""publicservicename"": ""4"", ""destination"": ""Queen Margaret"", ""journey"": {""id"": ""2308_6574"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24687240:LOC"", ""block"": ""662"", ""start"": ""2026-08-12T14:22:00Z""}, ""visitnumber"": 38, ""schedulearrivaltime"": ""15:17"", ""scheduledeparturetime"": ""15:17"", ""status"": ""delayed"", ""arrivaltime"": null, ""departuretime"": ""15:24""}, {""operator"": ""LOTH"", ""publicservicename"": ""19"", ""destination"": ""Eastfield"", ""journey"": {""id"": ""2308_9930"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24686896:LOC"", ""block"": ""729"", ""start"": ""2026-08-12T14:40:00Z""}, ""visitnumber"": 29, ""schedulearrivaltime"": ""15:20"", ""scheduledeparturetime"": ""15:20"", ""notation"": [""low floor access""], ""arrivaltime"": null, ""departuretime"": ""15:17""}, {""operator"": ""LOTH"", ""publicservicename"": ""5"", ""destination"": ""The Jewel"", ""journey"": {""id"": ""2308_7955"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24687062:LOC"", ""block"": ""684"", ""start"": ""2026-08-12T14:41:00Z""}, ""visitnumber"": 34, ""schedulearrivaltime"": ""15:25"", ""scheduledeparturetime"": ""15:25"", ""arrivaltime"": null, ""departuretime"": ""15:25""}, {""operator"": ""LOTH"", ""publicservicename"": ""1"", ""destination"": ""Seafield"", ""journey"": {""id"": ""2308_272"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24701445:LOC"", ""block"": ""7"", ""start"": ""2026-08-12T14:31:00Z""}, ""visitnumber"": 41, ""schedulearrivaltime"": ""15:28"", ""scheduledeparturetime"": ""15:28"", ""arrivaltime"": null, ""departuretime"": ""15:26""}, {""operator"": ""LOTH"", ""publicservicename"": ""34"", ""destination"": ""Ocean Terminal"", ""journey"": {""id"": ""2308_5926"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24680057:LOC"", ""block"": ""467"", ""start"": ""2026-08-12T14:29:00Z""}, ""visitnumber"": 36, ""schedulearrivaltime"": ""15:34"", ""scheduledeparturetime"": ""15:34"", ""arrivaltime"": null, ""departuretime"": ""15:32""}, {""operator"": ""BRDS"", ""publicservicename"": ""X62"", ""destination"": ""Edinburgh"", ""journey"": {""id"": ""2311_49"", ""ticketmachinecode"": """", ""block"": ""27"", ""start"": ""2026-08-12T13:35:00Z""}, ""visitnumber"": 90, ""schedulearrivaltime"": ""15:37"", ""scheduledeparturetime"": ""15:37"", ""arrivaltime"": null, ""departuretime"": null}, {""operator"": ""LOTH"", ""publicservicename"": ""19"", ""destination"": ""Eastfield"", ""journey"": {""id"": ""2308_9932"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24686889:LOC"", ""block"": ""722"", ""start"": ""2026-08-12T15:00:00Z""}, ""visitnumber"": 29, ""schedulearrivaltime"": ""15:40"", ""scheduledeparturetime"": ""15:40"", ""arrivaltime"": null, ""departuretime"": ""15:37""}, {""operator"": ""LOTH"", ""publicservicename"": ""5"", ""destination"": ""The Jewel"", ""journey"": {""id"": ""2308_7958"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24687049:LOC"", ""block"": ""685"", ""start"": ""2026-08-12T14:56:00Z""}, ""visitnumber"": 34, ""schedulearrivaltime"": ""15:41"", ""scheduledeparturetime"": ""15:41"", ""arrivaltime"": null, ""departuretime"": ""15:42""}, {""operator"": ""LOTH"", ""publicservicename"": ""4"", ""destination"": ""Queen Margaret"", ""journey"": {""id"": ""2308_6578"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24687218:LOC"", ""block"": ""669"", ""start"": ""2026-08-12T14:47:00Z""}, ""visitnumber"": 38, ""schedulearrivaltime"": ""15:42"", ""scheduledeparturetime"": ""15:42"", ""notation"": [""low floor access""], ""arrivaltime"": null, ""departuretime"": ""15:40""}, {""operator"": ""LOTH"", ""publicservicename"": ""1"", ""destination"": ""Seafield"", ""journey"": {""id"": ""2308_275"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24701441:LOC"", ""block"": ""2"", ""start"": ""2026-08-12T14:46:00Z""}, ""visitnumber"": 41, ""schedulearrivaltime"": ""15:43"", ""scheduledeparturetime"": ""15:43"", ""arrivaltime"": null, ""departuretime"": ""15:41""}, {""operator"": ""LOTH"", ""publicservicename"": ""45"", ""destination"": ""Kings Road"", ""journey"": {""id"": ""2308_7133"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24686618:LOC"", ""block"": ""848"", ""start"": ""2026-08-12T14:52:00Z""}, ""visitnumber"": 48, ""schedulearrivaltime"": ""15:48"", ""scheduledeparturetime"": ""15:48"", ""arrivaltime"": null, ""departuretime"": ""15:48""}, {""operator"": ""LOTH"", ""publicservicename"": ""19"", ""destination"": ""Eastfield"", ""journey"": {""id"": ""2308_9935"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24686891:LOC"", ""block"": ""725"", ""start"": ""2026-08-12T15:13:00Z""}, ""visitnumber"": 29, ""schedulearrivaltime"": ""15:53"", ""scheduledeparturetime"": ""15:53"", ""notation"": [""low floor access""], ""arrivaltime"": null, ""departuretime"": ""15:50""}, {""operator"": ""LOTH"", ""publicservicename"": ""34"", ""destination"": ""Ocean Terminal"", ""journey"": {""id"": ""2308_5929"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24680080:LOC"", ""block"": ""463"", ""start"": ""2026-08-12T14:49:00Z""}, ""visitnumber"": 36, ""schedulearrivaltime"": ""15:54"", ""scheduledeparturetime"": ""15:54"", ""arrivaltime"": null, ""departuretime"": ""15:47""}, {""operator"": ""LOTH"", ""publicservicename"": ""5"", ""destination"": ""The Jewel"", ""journey"": {""id"": ""2308_7961"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24687028:LOC"", ""block"": ""688"", ""start"": ""2026-08-12T15:11:00Z""}, ""visitnumber"": 34, ""schedulearrivaltime"": ""15:56"", ""scheduledeparturetime"": ""15:56"", ""arrivaltime"": null, ""departuretime"": ""15:57""}, {""operator"": ""LOTH"", ""publicservicename"": ""1"", ""destination"": ""Seafield"", ""journey"": {""id"": ""2308_277"", ""ticketmachinecode"": """", ""externalid"": ""Lothian-RTIS:VehicleJourney::24701438:LOC"", ""block"": ""6"", ""start"": ""2026-08-12T15:01:00Z""}, ""visitnumber"": 41, ""schedulearrivaltime"": ""15:57"", ""scheduledeparturetime"": ""15:57"", ""notation"": [""low floor access""], ""arrivaltime"": null, ""departuretime"": ""15:55""}]}"
